# Random GBM
pattern,numerator,denominator,power,time frame,occurred
"(1, 1, 6)",4.0,259.0,3.874194985524569e-45,10,265.0
"(1, 1, 6)",15.0,256.0,1.6337620799632397e-31,15,265.0
"(1, 1, 6)",0.0,238.0,2.68440458442901e-48,20,265.0
"(1, 1, 6)",30.0,238.0,3.8642966820263585e-17,30,265.0
"(1, 1, 6)",24.0,102.0,0.0024631033902784163,60,265.0
"(1, 1, 7)",23.0,1066.0,2.260377729250111e-171,1,1066.0
"(1, 1, 7)",132.0,1060.0,3.155191182662595e-71,5,1066.0
"(1, 1, 7)",190.0,1050.0,2.9590958593059303e-40,10,1066.0
"(1, 1, 7)",172.0,1047.0,6.130193256755215e-48,15,1066.0
"(1, 1, 7)",253.0,1010.0,1.0791677407369463e-15,20,1066.0
"(1, 1, 7)",246.0,924.0,3.2179696851600126e-11,30,1066.0
"(1, 2, 1)",3.0,123.0,1.3249187177744076e-20,1,123.0
"(1, 2, 1)",14.0,123.0,1.4509412746700645e-10,5,123.0
"(1, 2, 1)",15.0,112.0,2.2927053601332374e-08,10,123.0
"(1, 2, 1)",19.0,112.0,2.7333847255335544e-06,15,123.0
"(1, 2, 1)",19.0,112.0,2.7333847255335544e-06,30,123.0
"(1, 2, 1)",0.0,75.0,7.460565368731293e-16,60,123.0
"(1, 2, 2)",2.0,203.0,1.7690646588293343e-37,1,203.0
"(1, 2, 2)",5.0,203.0,4.8323088395933626e-33,5,203.0
"(1, 2, 2)",10.0,200.0,1.1245024363618102e-26,10,203.0
"(1, 2, 2)",30.0,200.0,5.772631482021353e-12,15,203.0
"(1, 2, 2)",20.0,183.0,1.6243834768021046e-15,20,203.0
"(1, 2, 2)",1.0,161.0,5.416234192581294e-31,30,203.0
"(1, 2, 2)",0.0,79.0,1.192893937825057e-16,60,203.0
"(1, 2, 3)",5.0,326.0,1.6879711726656306e-56,1,326.0
"(1, 2, 3)",19.0,326.0,8.834514698972572e-40,5,326.0
"(1, 2, 3)",25.0,312.0,4.4815494407356347e-32,10,326.0
"(1, 2, 3)",49.0,312.0,1.2516417450020688e-16,15,326.0
"(1, 2, 3)",74.0,295.0,1.0638494502872936e-05,20,326.0
"(1, 2, 3)",20.0,273.0,7.492114307961979e-30,30,326.0
"(1, 2, 3)",0.0,154.0,1.40739514526879e-31,60,326.0
"(1, 2, 4)",0.0,82.0,3.0162990702052905e-17,1,82.0
"(1, 2, 4)",0.0,82.0,3.0162990702052905e-17,5,82.0
"(1, 2, 4)",0.0,82.0,3.0162990702052905e-17,10,82.0
"(1, 2, 4)",0.0,82.0,3.0162990702052905e-17,15,82.0
"(1, 2, 4)",0.0,82.0,3.0162990702052905e-17,20,82.0
"(1, 2, 4)",0.0,76.0,4.717688510917238e-16,30,82.0
"(1, 2, 4)",0.0,72.0,2.950524133703205e-15,60,82.0
"(1, 2, 5)",3.0,205.0,2.876142725110656e-36,1,205.0
"(1, 2, 5)",14.0,205.0,1.0344253771644473e-23,5,205.0
"(1, 2, 5)",15.0,194.0,5.1756998719925674e-21,10,205.0
"(1, 2, 5)",19.0,194.0,6.780326516755129e-18,15,205.0
"(1, 2, 5)",54.0,194.0,0.004686895965531368,20,205.0
"(1, 2, 5)",19.0,188.0,5.728571803917412e-17,30,205.0
"(1, 2, 5)",0.0,147.0,3.4810750836568455e-30,60,205.0
"(1, 2, 6)",2.0,285.0,1.6528302412812004e-53,1,285.0
"(1, 2, 6)",5.0,285.0,1.2502150810424482e-48,5,285.0
"(1, 2, 6)",10.0,282.0,1.705942661956891e-41,10,285.0
"(1, 2, 6)",30.0,282.0,1.3828782737943244e-23,15,285.0
"(1, 2, 6)",20.0,265.0,1.5929525054140703e-28,20,285.0
"(1, 2, 6)",1.0,237.0,5.916593416413668e-46,30,285.0
"(1, 2, 6)",0.0,151.0,5.566003562111303e-31,60,285.0
"(1, 2, 7)",5.0,408.0,2.4664389247815887e-72,1,408.0
"(1, 2, 7)",19.0,408.0,3.218629131947385e-54,5,408.0
"(1, 2, 7)",25.0,394.0,8.525741490630858e-46,10,408.0
"(1, 2, 7)",49.0,394.0,1.1406485125484452e-27,15,408.0
"(1, 2, 7)",74.0,377.0,2.834802057562926e-13,20,408.0
"(1, 2, 7)",20.0,349.0,8.452743602457376e-43,30,408.0
"(1, 2, 7)",0.0,226.0,6.5668590845386545e-46,60,408.0
"(1, 3, 1)",26.0,924.0,1.3954314707051855e-140,1,924.0
"(1, 3, 1)",128.0,918.0,5.754108417292004e-54,5,924.0
"(1, 3, 1)",201.0,903.0,3.5019515977771215e-21,10,924.0
"(1, 3, 1)",176.0,903.0,8.02459056614799e-30,15,924.0
"(1, 3, 1)",235.0,798.0,7.104910861916059e-06,30,924.0
"(1, 3, 2)",2.0,451.0,3.744147685558201e-86,1,451.0
"(1, 3, 2)",23.0,451.0,1.1639856095658425e-57,5,451.0
"(1, 3, 2)",14.0,442.0,3.722971639315207e-66,10,451.0
"(1, 3, 2)",45.0,439.0,6.0573505146224315e-37,15,451.0
"(1, 3, 2)",20.0,404.0,1.8773357960534736e-52,20,451.0
"(1, 3, 2)",31.0,382.0,1.4402707547697085e-38,30,451.0
"(1, 3, 2)",24.0,181.0,1.0230978028902148e-12,60,451.0
"(1, 3, 3)",28.0,1375.0,6.601422440216071e-223,1,1375.0
"(1, 3, 3)",151.0,1369.0,6.794917864600238e-104,5,1375.0
"(1, 3, 3)",215.0,1345.0,7.067802885187187e-64,10,1375.0
"(1, 3, 3)",221.0,1342.0,1.2172562827152081e-60,15,1375.0
"(1, 3, 3)",327.0,1288.0,1.7673955620959086e-18,20,1375.0
"(1, 3, 3)",266.0,1180.0,4.2884816069132456e-26,30,1375.0
"(1, 3, 4)",0.0,99.0,1.2466722411613848e-20,1,99.0
"(1, 3, 4)",0.0,99.0,1.2466722411613848e-20,5,99.0
"(1, 3, 4)",0.0,99.0,1.2466722411613848e-20,10,99.0
"(1, 3, 4)",0.0,99.0,1.2466722411613848e-20,15,99.0
"(1, 3, 4)",0.0,99.0,1.2466722411613848e-20,20,99.0
"(1, 3, 4)",0.0,93.0,1.949876710533045e-19,30,99.0
"(1, 3, 4)",0.0,72.0,2.950524133703205e-15,60,99.0
"(1, 3, 5)",26.0,1023.0,3.988881132880722e-159,1,1023.0
"(1, 3, 5)",128.0,1017.0,1.3620219075309122e-67,5,1023.0
"(1, 3, 5)",201.0,1002.0,9.45303394410498e-31,10,1023.0
"(1, 3, 5)",176.0,1002.0,8.758062296934285e-41,15,1023.0
"(1, 3, 5)",307.0,983.0,0.00014311212433837763,20,1023.0
"(1, 3, 5)",235.0,891.0,2.396600699548591e-11,30,1023.0
"(1, 3, 6)",2.0,550.0,1.0958718720958047e-105,1,550.0
"(1, 3, 6)",23.0,550.0,2.3768779153377846e-75,5,550.0
"(1, 3, 6)",14.0,541.0,1.2702039146102624e-84,10,550.0
"(1, 3, 6)",45.0,538.0,1.6373903675528695e-52,15,550.0
"(1, 3, 6)",20.0,503.0,3.166387889917495e-70,20,550.0
"(1, 3, 6)",31.0,475.0,4.642634072250017e-54,30,550.0
"(1, 3, 6)",24.0,253.0,2.0481749343513182e-23,60,550.0
"(1, 3, 7)",28.0,1474.0,9.27548708346921e-242,1,1474.0
"(1, 3, 7)",151.0,1468.0,9.015862525927476e-119,5,1474.0
"(1, 3, 7)",215.0,1444.0,2.1006720243262833e-76,10,1474.0
"(1, 3, 7)",221.0,1441.0,6.222813925111349e-73,15,1474.0
"(1, 3, 7)",327.0,1387.0,3.433336292500455e-26,20,1474.0
"(1, 3, 7)",266.0,1273.0,8.913548330265347e-35,30,1474.0
"(1, 3, 7)",216.0,668.0,0.008654240473245691,60,1474.0
"(1, 4, 2)",0.0,22.0,2.6425387475462698e-05,1,22.0
"(1, 4, 2)",0.0,22.0,2.6425387475462698e-05,5,22.0
"(1, 4, 2)",0.0,22.0,2.6425387475462698e-05,10,22.0
"(1, 4, 2)",0.0,22.0,2.6425387475462698e-05,15,22.0
"(1, 4, 2)",0.0,22.0,2.6425387475462698e-05,20,22.0
"(1, 4, 2)",0.0,22.0,2.6425387475462698e-05,30,22.0
"(1, 4, 3)",0.0,24.0,1.056665457173542e-05,1,24.0
"(1, 4, 3)",0.0,24.0,1.056665457173542e-05,5,24.0
"(1, 4, 3)",0.0,24.0,1.056665457173542e-05,10,24.0
"(1, 4, 3)",0.0,24.0,1.056665457173542e-05,15,24.0
"(1, 4, 3)",0.0,24.0,1.056665457173542e-05,20,24.0
"(1, 4, 3)",0.0,24.0,1.056665457173542e-05,30,24.0
"(1, 4, 3)",0.0,7.0,0.025232054368863263,60,24.0
"(1, 4, 4)",0.0,24.0,1.056665457173542e-05,1,24.0
"(1, 4, 4)",0.0,24.0,1.056665457173542e-05,5,24.0
"(1, 4, 4)",0.0,24.0,1.056665457173542e-05,10,24.0
"(1, 4, 4)",0.0,24.0,1.056665457173542e-05,15,24.0
"(1, 4, 4)",0.0,24.0,1.056665457173542e-05,20,24.0
"(1, 4, 4)",0.0,24.0,1.056665457173542e-05,30,24.0
"(1, 4, 4)",0.0,24.0,1.056665457173542e-05,60,24.0
"(1, 4, 5)",0.0,26.0,4.225255037305369e-06,1,26.0
"(1, 4, 5)",0.0,26.0,4.225255037305369e-06,5,26.0
"(1, 4, 5)",0.0,26.0,4.225255037305369e-06,10,26.0
"(1, 4, 5)",0.0,26.0,4.225255037305369e-06,15,26.0
"(1, 4, 5)",0.0,26.0,4.225255037305369e-06,20,26.0
"(1, 4, 5)",0.0,26.0,4.225255037305369e-06,30,26.0
"(1, 4, 5)",0.0,26.0,4.225255037305369e-06,60,26.0
"(1, 4, 6)",0.0,46.0,4.4157408330864664e-10,1,46.0
"(1, 4, 6)",0.0,46.0,4.4157408330864664e-10,5,46.0
"(1, 4, 6)",0.0,46.0,4.4157408330864664e-10,10,46.0
"(1, 4, 6)",0.0,46.0,4.4157408330864664e-10,15,46.0
"(1, 4, 6)",0.0,46.0,4.4157408330864664e-10,20,46.0
"(1, 4, 6)",0.0,46.0,4.4157408330864664e-10,30,46.0
"(1, 4, 6)",0.0,29.0,1.0683797540792245e-06,60,46.0
"(1, 4, 7)",0.0,48.0,1.7657069311974964e-10,1,48.0
"(1, 4, 7)",0.0,48.0,1.7657069311974964e-10,5,48.0
"(1, 4, 7)",0.0,48.0,1.7657069311974964e-10,10,48.0
"(1, 4, 7)",0.0,48.0,1.7657069311974964e-10,15,48.0
"(1, 4, 7)",0.0,48.0,1.7657069311974964e-10,20,48.0
"(1, 4, 7)",0.0,48.0,1.7657069311974964e-10,30,48.0
"(1, 4, 7)",0.0,31.0,4.2720932128340573e-07,60,48.0
"(1, 5, 1)",23.0,803.0,7.013135831382625e-122,1,803.0
"(1, 5, 1)",114.0,797.0,1.5798737633071755e-45,5,803.0
"(1, 5, 1)",186.0,793.0,5.147661886218465e-16,10,803.0
"(1, 5, 1)",157.0,793.0,1.7192934708747393e-25,15,803.0
"(1, 5, 1)",253.0,774.0,0.009194818187292985,20,803.0
"(1, 5, 1)",216.0,688.0,0.0016513279773681267,30,803.0
"(1, 5, 2)",0.0,270.0,1.1468026958387532e-54,1,270.0
"(1, 5, 2)",18.0,270.0,4.097309825549436e-31,5,270.0
"(1, 5, 2)",4.0,264.0,4.226931861390048e-46,10,270.0
"(1, 5, 2)",15.0,261.0,2.2181814151557678e-32,15,270.0
"(1, 5, 2)",0.0,243.0,2.714160878478094e-49,20,270.0
"(1, 5, 2)",30.0,243.0,7.517835868408833e-18,30,270.0
"(1, 5, 2)",24.0,107.0,0.0008544263234739973,60,270.0
"(1, 5, 3)",23.0,1073.0,1.0636902628522681e-172,1,1073.0
"(1, 5, 3)",132.0,1067.0,3.213481913339054e-72,5,1073.0
"(1, 5, 3)",190.0,1057.0,4.779874265406955e-41,10,1073.0
"(1, 5, 3)",172.0,1054.0,8.613603856980082e-49,15,1073.0
"(1, 5, 3)",253.0,1017.0,3.2080638056732174e-16,20,1073.0
"(1, 5, 3)",246.0,931.0,1.1029393175391485e-11,30,1073.0
"(1, 5, 4)",0.0,41.0,4.36732952335298e-09,1,41.0
"(1, 5, 4)",0.0,41.0,4.36732952335298e-09,5,41.0
"(1, 5, 4)",0.0,41.0,4.36732952335298e-09,10,41.0
"(1, 5, 4)",0.0,41.0,4.36732952335298e-09,15,41.0
"(1, 5, 4)",0.0,41.0,4.36732952335298e-09,20,41.0
"(1, 5, 4)",0.0,41.0,4.36732952335298e-09,30,41.0
"(1, 5, 4)",0.0,24.0,1.056665457173542e-05,60,41.0
"(1, 5, 5)",23.0,844.0,1.5405536966952466e-129,1,844.0
"(1, 5, 5)",114.0,838.0,4.98658551353331e-51,5,844.0
"(1, 5, 5)",186.0,834.0,1.369241402526279e-19,10,844.0
"(1, 5, 5)",157.0,834.0,7.36780125260405e-30,15,844.0
"(1, 5, 5)",253.0,815.0,0.00031959436216151814,20,844.0
"(1, 5, 5)",216.0,729.0,2.645890176543159e-05,30,844.0
"(1, 5, 6)",0.0,311.0,7.920400655692577e-63,1,311.0
"(1, 5, 6)",18.0,311.0,3.788903633183244e-38,5,311.0
"(1, 5, 6)",4.0,305.0,5.187435586812082e-54,10,311.0
"(1, 5, 6)",15.0,302.0,1.4118594530277202e-39,15,311.0
"(1, 5, 6)",0.0,284.0,1.874537042118823e-57,20,311.0
"(1, 5, 6)",30.0,284.0,6.896750635301969e-24,30,311.0
"(1, 5, 6)",24.0,131.0,2.5524593892662005e-06,60,311.0
"(1, 5, 7)",23.0,1114.0,1.7529676373621963e-180,1,1114.0
"(1, 5, 7)",132.0,1108.0,4.3814722192478e-78,5,1114.0
"(1, 5, 7)",190.0,1098.0,9.049044611864957e-46,10,1114.0
"(1, 5, 7)",172.0,1095.0,7.359200406395162e-54,15,1114.0
"(1, 5, 7)",253.0,1058.0,1.940863015770759e-19,20,1114.0
"(1, 5, 7)",246.0,972.0,1.4570593534982638e-14,30,1114.0
"(1, 6, 1)",3.0,125.0,5.556737319193486e-21,1,125.0
"(1, 6, 1)",14.0,125.0,7.31630553291883e-11,5,125.0
"(1, 6, 1)",15.0,114.0,1.2061709415963923e-08,10,125.0
"(1, 6, 1)",19.0,114.0,1.5558150577590003e-06,15,125.0
"(1, 6, 1)",19.0,114.0,1.5558150577590003e-06,30,125.0
"(1, 6, 1)",0.0,77.0,2.98323032987852e-16,60,125.0
"(1, 6, 2)",2.0,225.0,9.062636266899781e-42,1,225.0
"(1, 6, 2)",5.0,225.0,3.371461259698063e-37,5,225.0
"(1, 6, 2)",10.0,222.0,1.3450045489810268e-30,10,225.0
"(1, 6, 2)",30.0,222.0,6.581310397881177e-15,15,225.0
"(1, 6, 2)",20.0,205.0,7.100427434500084e-19,20,225.0
"(1, 6, 2)",1.0,183.0,2.5675557603976506e-35,30,225.0
"(1, 6, 2)",0.0,84.0,1.2061170200229981e-17,60,225.0
"(1, 6, 3)",5.0,350.0,4.02019109020068e-61,1,350.0
"(1, 6, 3)",19.0,350.0,5.835465471822814e-44,5,350.0
"(1, 6, 3)",25.0,336.0,5.036043097585062e-36,10,350.0
"(1, 6, 3)",49.0,336.0,1.0136895467138538e-19,15,350.0
"(1, 6, 3)",74.0,319.0,1.1535507198384944e-07,20,350.0
"(1, 6, 3)",20.0,297.0,7.024826082071649e-34,30,350.0
"(1, 6, 3)",0.0,161.0,5.6900844081843183e-33,60,350.0
"(1, 6, 4)",0.0,106.0,5.040283324448677e-22,1,106.0
"(1, 6, 4)",0.0,106.0,5.040283324448677e-22,5,106.0
"(1, 6, 4)",0.0,106.0,5.040283324448677e-22,10,106.0
"(1, 6, 4)",0.0,106.0,5.040283324448677e-22,15,106.0
"(1, 6, 4)",0.0,106.0,5.040283324448677e-22,20,106.0
"(1, 6, 4)",0.0,100.0,7.883331916988853e-21,30,106.0
"(1, 6, 4)",0.0,96.0,4.930372367993291e-20,60,106.0
"(1, 6, 5)",3.0,231.0,2.741772621647085e-41,1,231.0
"(1, 6, 5)",14.0,231.0,3.7808728599958044e-28,5,231.0
"(1, 6, 5)",15.0,220.0,2.367811699465122e-25,10,231.0
"(1, 6, 5)",19.0,220.0,5.303304253807597e-22,15,231.0
"(1, 6, 5)",54.0,220.0,6.187114899091611e-05,20,231.0
"(1, 6, 5)",19.0,214.0,4.832950249342054e-21,30,231.0
"(1, 6, 5)",0.0,173.0,2.3259961075005852e-35,60,231.0
"(1, 6, 6)",2.0,331.0,1.5534636641286886e-62,1,331.0
"(1, 6, 6)",5.0,331.0,1.841310902326549e-57,5,331.0
"(1, 6, 6)",10.0,328.0,5.443282828806587e-50,10,331.0
"(1, 6, 6)",30.0,328.0,1.073138010035864e-30,15,331.0
"(1, 6, 6)",20.0,311.0,2.9439381589489765e-36,20,331.0
"(1, 6, 6)",1.0,283.0,4.924409486913341e-55,30,331.0
"(1, 6, 6)",0.0,180.0,9.403978853617917e-37,60,331.0
"(1, 6, 7)",5.0,456.0,1.199860948870021e-81,1,456.0
"(1, 6, 7)",19.0,456.0,7.667725020894012e-63,5,456.0
"(1, 6, 7)",25.0,442.0,4.494310613410126e-54,10,456.0
"(1, 6, 7)",49.0,442.0,1.2003680980718985e-34,15,456.0
"(1, 6, 7)",74.0,425.0,1.2611750238594564e-18,20,456.0
"(1, 6, 7)",20.0,397.0,3.2544149745691956e-51,30,456.0
"(1, 6, 7)",0.0,257.0,4.436504303113008e-52,60,456.0
"(1, 7, 1)",26.0,926.0,5.906144466532906e-141,1,926.0
"(1, 7, 1)",128.0,920.0,3.1011726321697435e-54,5,926.0
"(1, 7, 1)",201.0,905.0,2.3071900777672914e-21,10,926.0
"(1, 7, 1)",176.0,905.0,4.9344191229707345e-30,15,926.0
"(1, 7, 1)",235.0,800.0,5.647287398909774e-06,30,926.0
"(1, 7, 2)",2.0,473.0,1.7202427492371438e-90,1,473.0
"(1, 7, 2)",23.0,473.0,1.4834680038686658e-61,5,473.0
"(1, 7, 2)",14.0,464.0,3.088234092563744e-70,10,473.0
"(1, 7, 2)",45.0,461.0,2.519239309324581e-40,15,473.0
"(1, 7, 2)",20.0,426.0,2.3048463213897534e-56,20,473.0
"(1, 7, 2)",31.0,404.0,3.607619453016681e-42,30,473.0
"(1, 7, 2)",24.0,186.0,2.0513134216822758e-13,60,473.0
"(1, 7, 3)",28.0,1399.0,1.7985828144382405e-227,1,1399.0
"(1, 7, 3)",151.0,1393.0,1.8139763601743823e-107,5,1399.0
"(1, 7, 3)",215.0,1369.0,7.308337309535545e-67,10,1399.0
"(1, 7, 3)",221.0,1366.0,1.4419842212473355e-63,15,1399.0
"(1, 7, 3)",327.0,1312.0,2.9657028569866484e-20,20,1399.0
"(1, 7, 3)",266.0,1204.0,2.9708707882282965e-28,30,1399.0
"(1, 7, 4)",0.0,123.0,2.0832089800253396e-25,1,123.0
"(1, 7, 4)",0.0,123.0,2.0832089800253396e-25,5,123.0
"(1, 7, 4)",0.0,123.0,2.0832089800253396e-25,10,123.0
"(1, 7, 4)",0.0,123.0,2.0832089800253396e-25,15,123.0
"(1, 7, 4)",0.0,123.0,2.0832089800253396e-25,20,123.0
"(1, 7, 4)",0.0,117.0,3.258274740267243e-24,30,123.0
"(1, 7, 4)",0.0,96.0,4.930372367993291e-20,60,123.0
"(1, 7, 5)",26.0,1049.0,5.152033554826119e-164,1,1049.0
"(1, 7, 5)",128.0,1043.0,2.826662022640912e-71,5,1049.0
"(1, 7, 5)",201.0,1028.0,1.898428112946282e-33,10,1049.0
"(1, 7, 5)",176.0,1028.0,8.068659789411879e-44,15,1049.0
"(1, 7, 5)",307.0,1009.0,1.2215372372135867e-05,20,1049.0
"(1, 7, 5)",235.0,917.0,3.741889479394425e-13,30,1049.0
"(1, 7, 6)",2.0,596.0,8.980799564353256e-115,1,596.0
"(1, 7, 6)",23.0,596.0,1.0813901099126866e-83,5,596.0
"(1, 7, 6)",14.0,587.0,2.801389112188491e-93,10,596.0
"(1, 7, 6)",45.0,584.0,5.226949589117298e-60,15,596.0
"(1, 7, 6)",20.0,549.0,1.3015397518832669e-78,20,596.0
"(1, 7, 6)",31.0,521.0,6.114272602706167e-62,30,596.0
"(1, 7, 6)",24.0,282.0,5.095730035707194e-28,60,596.0
"(1, 7, 7)",28.0,1522.0,6.40129144828339e-251,1,1522.0
"(1, 7, 7)",151.0,1516.0,4.167096420356573e-126,5,1522.0
"(1, 7, 7)",215.0,1492.0,1.1468774904538086e-82,10,1522.0
"(1, 7, 7)",221.0,1489.0,4.347428673905985e-79,15,1522.0
"(1, 7, 7)",327.0,1435.0,2.8269634597127e-30,20,1522.0
"(1, 7, 7)",266.0,1321.0,1.4433389842611337e-39,30,1522.0
"(1, 7, 7)",216.0,699.0,0.0005989225455424545,60,1522.0
"(2, 1, 1)",2.0,283.0,4.076093404627127e-53,1,283.0
"(2, 1, 1)",28.0,279.0,1.5632691480442896e-24,5,283.0
"(2, 1, 1)",61.0,271.0,2.6238570831908176e-07,10,283.0
"(2, 1, 1)",51.0,271.0,7.250369129364766e-11,15,283.0
"(2, 1, 1)",40.0,271.0,5.623310471010147e-16,20,283.0
"(2, 1, 1)",74.0,247.0,0.013123958234825987,30,283.0
"(2, 1, 2)",3.0,130.0,6.309579876441327e-22,1,130.0
"(2, 1, 2)",0.0,130.0,8.422392944085357e-27,5,130.0
"(2, 1, 2)",0.0,130.0,8.422392944085357e-27,10,130.0
"(2, 1, 2)",33.0,123.0,0.010897556460972901,15,130.0
"(2, 1, 2)",14.0,123.0,1.4509412746700645e-10,20,130.0
"(2, 1, 2)",0.0,94.0,1.233004537905772e-19,30,130.0
"(2, 1, 2)",7.0,86.0,7.400980056900147e-10,60,130.0
"(2, 1, 3)",5.0,413.0,2.650077027259536e-73,1,413.0
"(2, 1, 3)",28.0,409.0,1.318583540092401e-45,5,413.0
"(2, 1, 3)",61.0,401.0,6.9733525641831905e-22,10,413.0
"(2, 1, 3)",84.0,394.0,2.0793048476519692e-11,15,413.0
"(2, 1, 3)",54.0,394.0,9.991594445263638e-25,20,413.0
"(2, 1, 3)",74.0,341.0,1.1583498012953433e-09,30,413.0
"(2, 1, 5)",2.0,286.0,1.0524572982534278e-53,1,286.0
"(2, 1, 5)",28.0,282.0,5.394931883147628e-25,5,286.0
"(2, 1, 5)",61.0,274.0,1.3946287980447944e-07,10,286.0
"(2, 1, 5)",51.0,274.0,3.3727971965770874e-11,15,286.0
"(2, 1, 5)",40.0,274.0,2.27112849352115e-16,20,286.0
"(2, 1, 5)",74.0,250.0,0.009189983735304018,30,286.0
"(2, 1, 6)",3.0,133.0,1.7068661115966447e-22,1,133.0
"(2, 1, 6)",0.0,133.0,2.1296491841271744e-27,5,133.0
"(2, 1, 6)",0.0,133.0,2.1296491841271744e-27,10,133.0
"(2, 1, 6)",33.0,126.0,0.006589391786145339,15,133.0
"(2, 1, 6)",14.0,126.0,5.187967904420359e-11,20,133.0
"(2, 1, 6)",0.0,97.0,3.117720966901562e-20,30,133.0
"(2, 1, 6)",7.0,89.0,2.378781762150271e-10,60,133.0
"(2, 1, 7)",5.0,416.0,6.947342154629563e-74,1,416.0
"(2, 1, 7)",28.0,412.0,4.1133863015388915e-46,5,416.0
"(2, 1, 7)",61.0,404.0,2.870448161198425e-22,10,416.0
"(2, 1, 7)",84.0,397.0,1.0644890384011092e-11,15,416.0
"(2, 1, 7)",54.0,397.0,3.9050129851733158e-25,20,416.0
"(2, 1, 7)",74.0,344.0,6.001370804624432e-10,30,416.0
"(2, 2, 1)",1.0,157.0,3.304645720080499e-30,1,157.0
"(2, 2, 1)",6.0,157.0,2.890620155355915e-23,5,157.0
"(2, 2, 1)",28.0,154.0,2.949087096033693e-07,10,157.0
"(2, 2, 1)",18.0,154.0,1.552415926256701e-12,15,157.0
"(2, 2, 1)",16.0,154.0,7.080074573307691e-14,20,157.0
"(2, 2, 1)",37.0,154.0,0.00041716829806306115,30,157.0
"(2, 2, 1)",15.0,60.0,0.030302286037190686,60,157.0
"(2, 2, 2)",2.0,376.0,2.2101039745098697e-71,1,376.0
"(2, 2, 2)",5.0,376.0,3.8407232064872256e-66,5,376.0
"(2, 2, 2)",1.0,376.0,2.0127113966930308e-73,10,376.0
"(2, 2, 2)",20.0,376.0,1.629666777456543e-47,15,376.0
"(2, 2, 2)",51.0,376.0,5.5886112013192486e-24,20,376.0
"(2, 2, 2)",40.0,376.0,7.054487213479644e-31,30,376.0
"(2, 2, 2)",0.0,239.0,1.6974832389919775e-48,60,376.0
"(2, 2, 3)",3.0,533.0,2.576339068973736e-100,1,533.0
"(2, 2, 3)",11.0,533.0,3.1135455008532166e-87,5,533.0
"(2, 2, 3)",29.0,530.0,1.8470641907156621e-65,10,533.0
"(2, 2, 3)",38.0,530.0,4.6343752163410907e-57,15,533.0
"(2, 2, 3)",67.0,530.0,6.049853678521135e-36,20,533.0
"(2, 2, 3)",77.0,530.0,2.9835880008692784e-30,30,533.0
"(2, 2, 3)",15.0,299.0,4.7971498768964576e-39,60,533.0
"(2, 2, 4)",0.0,203.0,2.4850473629668836e-41,1,203.0
"(2, 2, 4)",0.0,203.0,2.4850473629668836e-41,5,203.0
"(2, 2, 4)",0.0,203.0,2.4850473629668836e-41,10,203.0
"(2, 2, 4)",0.0,190.0,9.613618254613711e-39,15,203.0
"(2, 2, 4)",0.0,174.0,1.470843638578064e-35,20,203.0
"(2, 2, 4)",0.0,153.0,2.225658488604073e-31,30,203.0
"(2, 2, 4)",0.0,109.0,1.2744638415178903e-22,60,203.0
"(2, 2, 5)",1.0,360.0,2.949268755784143e-70,1,360.0
"(2, 2, 5)",6.0,360.0,1.639879090986528e-61,5,360.0
"(2, 2, 5)",28.0,357.0,5.885339805243405e-37,10,360.0
"(2, 2, 5)",18.0,344.0,6.489028714022988e-44,15,360.0
"(2, 2, 5)",16.0,328.0,3.800104937293025e-43,20,360.0
"(2, 2, 5)",37.0,307.0,1.1329200544108407e-22,30,360.0
"(2, 2, 5)",15.0,169.0,5.905790824150217e-17,60,360.0
"(2, 2, 6)",2.0,579.0,2.0511200538038485e-111,1,579.0
"(2, 2, 6)",5.0,579.0,1.3023500602969387e-105,5,579.0
"(2, 2, 6)",1.0,579.0,1.2149882135791891e-113,10,579.0
"(2, 2, 6)",20.0,566.0,9.972978349839256e-82,15,579.0
"(2, 2, 6)",51.0,550.0,9.333609604602489e-50,20,579.0
"(2, 2, 6)",40.0,529.0,3.5938985446349906e-55,30,579.0
"(2, 2, 6)",0.0,348.0,3.421176910517168e-70,60,579.0
"(2, 2, 7)",3.0,736.0,2.6595075107710407e-140,1,736.0
"(2, 2, 7)",11.0,736.0,4.314176072687772e-126,5,736.0
"(2, 2, 7)",29.0,733.0,1.0464017511711607e-101,10,736.0
"(2, 2, 7)",38.0,720.0,1.0865464782279775e-89,15,736.0
"(2, 2, 7)",67.0,704.0,6.930754330231524e-62,20,736.0
"(2, 2, 7)",77.0,683.0,1.0766256466163278e-51,30,736.0
"(2, 2, 7)",15.0,408.0,1.0826492170473086e-58,60,736.0
"(2, 3, 1)",3.0,440.0,4.70997348526967e-82,1,440.0
"(2, 3, 1)",34.0,436.0,6.486831541497831e-45,5,440.0
"(2, 3, 1)",89.0,425.0,1.0056775173735018e-12,10,440.0
"(2, 3, 1)",69.0,425.0,6.2315862835584666e-21,15,440.0
"(2, 3, 1)",56.0,425.0,7.946505356236318e-28,20,440.0
"(2, 3, 1)",111.0,401.0,6.443742433806388e-05,30,440.0
"(2, 3, 2)",5.0,506.0,2.2520757604741796e-91,1,506.0
"(2, 3, 2)",5.0,506.0,2.2520757604741796e-91,5,506.0
"(2, 3, 2)",1.0,506.0,3.60100965458948e-99,10,506.0
"(2, 3, 2)",53.0,499.0,1.8517846675461057e-40,15,506.0
"(2, 3, 2)",65.0,499.0,8.403889268207677e-33,20,506.0
